geo;age;date;observed;expected;y;increase;excess;se;sex;unit;time;outcome;year;week;population;tkpy;cumexcess;meanpopulation;cumexpected;nuts_level;geoname
AT;TOTAL;2020-03-02;1734;1723,91318255001;0,585111683818575;-0,5985056409467;-10,3177176425856;22,1482526428485;T;NR;2020W10;1734;2020;10;8903797,28087321;7;-10,3177176425856;8903797,28087321;1723,91318255001;0;Austria
AT;TOTAL;2020-03-09;1714;1700,6597791489;0,784414438129284;2,12538554830291;36,1455771718308;19,9212632922458;T;NR;2020W11;1714;2020;11;8904986,61256805;7;25,8278595292452;8904391,94672063;3424,57296169891;0;Austria
AT;TOTAL;2020-03-16;1828;1674,99430997245;9,13469909220581;5,95132526869961;99,684359618671;17,4141448992225;T;NR;2020W12;1828;2020;12;8906176,22757899;7;125,512219147916;8904986,70700675;5099,56727167136;0;Austria
AT;TOTAL;2020-03-23;1756;1647,93260495936;6,55775574288748;9,58451191271767;157,946296835889;18,4096938460797;T;NR;2020W13;1756;2020;13;8907366,12222154;7;283,458515983805;8905581,56081045;6747,49987663072;0;Austria
AT;TOTAL;2020-03-30;1821;1620,47073217838;12,3747540661875;11,5578853612381;187,292149537593;20,1721683578369;T;NR;2020W14;1821;2020;14;8908556,29281123;7;470,750665521398;8906176,50721061;8367,9706088091;0;Austria
AT;TOTAL;2020-04-06;1794;1593,53363411871;12,5799896274016;10,7710176208282;171,63978852475;18,9165262672587;T;NR;2020W15;1794;2020;15;8909746,7356636;7;642,390454046148;8906771,5452861;9961,50424292781;0;Austria
AT;TOTAL;2020-04-13;1691;1567,93503254379;7,84885629199536;7,92107736980658;124,197347036095;16,7208934760302;T;NR;2020W16;1691;2020;16;8910937,44709415;7;766,587801082243;8907366,67411582;11529,4392754716;0;Austria
AT;TOTAL;2020-04-20;1580;1544,34947245052;2,3084494918701;4,17137230731144;64,4205662219112;17,0674468033452;T;NR;2020W17;1580;2020;17;8912128,42341842;7;831,008367304154;8907961,89277865;13073,7887479221;0;Austria
AT;TOTAL;2020-04-27;1472;1523,29591526625;-3,36742945032334;0,591252731710124;9,00652871104042;19,387188466832;T;NR;2020W18;1472;2020;18;8913319,66095195;7;840,014896015195;8908557,20035346;14597,0846631884;0;Austria
AT;TOTAL;2020-05-04;1516;1505,13135646689;0,722105980080429;-1,88181680264067;-28,3238147678073;20,1329529135995;T;NR;2020W19;1516;2020;19;8914511,15601022;7;811,691081247388;8909152,59591914;16102,2160196553;0;Austria
AT;TOTAL;2020-05-11;1480;1490,0525544633;-0,674644289101512;-2,65488910099353;-39,5592428675218;17,9466943787386;T;NR;2020W20;1480;2020;20;8915702,9049088;7;772,131838379866;8909748,07855456;17592,2685741185;0;Austria
AT;TOTAL;2020-05-18;1477;1478,10402542192;-0,0746919975140881;-2,18334583635623;-32,2721226960634;16,7602339417386;T;NR;2020W21;1477;2020;21;8916894,9039632;7;739,859715683802;8910343,64733861;19070,3725995405;0;Austria
AT;TOTAL;2020-05-25;1410;1469,19082770611;-4,02880460386;-1,14598621430668;-16,8367243473703;18,7961260550608;T;NR;2020W22;1410;2020;22;8918087,14948893;7;723,022991336432;8910939,30135018;20539,5634272466;0;Austria
AT;TOTAL;2020-06-01;1483;1463,0951547447;1,36046142937085;-0,228273367412135;-3,33985657817953;20,4179262268037;T;NR;2020W23;1483;2020;23;8919279,63780153;7;719,683134758252;8911535,03966813;22002,6585819913;0;Austria
AT;TOTAL;2020-06-08;1457;1459,49621482078;-0,171032634099053;0,0300103641719174;0,438000129143067;18,6040263891104;T;NR;2020W24;1457;2020;24;8920472,36521652;7;720,121134887396;8912130,86137136;23462,1547968121;0;Austria
AT;TOTAL;2020-06-15;1406;1457,99317478397;-3,56607806423221;-0,239801636800918;-3,49629149757764;16,5908675702254;T;NR;2020W25;1406;2020;25;8921665,32804943;7;716,624843389818;8912726,76553874;24920,147971596;0;Austria
AT;TOTAL;2020-06-22;1433;1458,13100569208;-1,72350807945078;-0,731350054437274;-10,6640419038958;17,8817659240118;T;NR;2020W26;1433;2020;26;8922858,52261577;7;705,960801485922;8913322,75124915;26378,2789772881;0;Austria
AT;TOTAL;2020-06-29;1554;1459,42887286379;6,48000933067982;-1,14050104623049;-16,6448015640014;19,9647115939838;T;NR;2020W27;1554;2020;27;8924051,94523108;7;689,315999921921;8913918,81758148;27837,7078501519;0;Austria
AT;TOTAL;2020-07-06;1378;1461,41030177201;-5,70752113016283;-1,22604441837123;-17,9175394343779;19,0660451847367;T;NR;2020W28;1378;2020;28;8925245,59221089;7;671,398460487543;8914514,96361461;29299,1181519239;0;Austria
AT;TOTAL;2020-07-13;1439;1463,6338209407;-1,68305901300262;-0,980442616116051;-14,3500897243903;16,833832216838;T;NR;2020W29;1439;2020;29;8926439,45987071;7;657,048370763152;8915111,18842741;30762,7519728646;0;Austria
AT;TOTAL;2020-07-20;1445;1465,72226981494;-1,41379238357029;-0,45181023971983;-6,6222833008778;16,7503867142809;T;NR;2020W30;1445;2020;30;8927633,54452607;7;650,426087462275;8915707,49109877;32228,4742426796;0;Austria
AT;TOTAL;2020-07-27;1522;1467,38861242863;3,72167175817073;0,313403007694024;4,59884004591094;18,9135038191183;T;NR;2020W31;1522;2020;31;8928827,8424925;7;655,024927508186;8916303,87070758;33695,8628551082;0;Austria
AT;TOTAL;2020-08-03;1427;1468,45604229424;-2,8231040698684;1,26914165517049;18,6367873206242;19,8527891191011;T;NR;2020W32;1427;2020;32;8930022,3500855;7;673,66171482881;8916900,32633271;35164,3188974024;0;Austria
AT;TOTAL;2020-08-10;1603;1468,87046669223;9,13147458195019;2,34602769966232;34,4601080207589;17,7838132443039;T;NR;2020W33;1603;2020;33;8931217,06362063;7;708,121822849569;8917496,85705304;36633,1893640947;0;Austria
AT;TOTAL;2020-08-17;1467;1468,70410229926;-0,116027612137199;3,38053061741115;49,6499918574;16,3773162401103;T;NR;2020W34;1467;2020;34;8932411,9794134;7;757,771814706969;8918093,46194745;38101,8934663939;0;Austria
AT;TOTAL;2020-08-24;1488;1468,14979593598;1,35205577243978;4,17953192541256;61,3617894340239;18,2419656501105;T;NR;2020W35;1488;2020;35;8933607,09377933;7;819,133604140992;8918690,14009483;39570,0432623299;0;Austria
AT;TOTAL;2020-08-31;1518;1467,5066388623;3,44075861740848;4,54515286646782;66,7004200618555;19,9787899819663;T;NR;2020W36;1518;2020;36;8934802,40303394;7;885,834024202848;8919286,89057406;41037,5499011922;0;Austria
AT;TOTAL;2020-09-07;1562;1467,15828621302;6,46431367891353;4,40448963686189;64,6208346726129;18,3319269966174;T;NR;2020W37;1562;2020;37;8935997,90349278;7;950,454858875461;8919883,71246401;42504,7081874052;0;Austria
AT;TOTAL;2020-09-14;1560;1467,54597108189;6,29990683357983;4,18373025570331;61,3981648085079;16,1981518193112;T;NR;2020W38;1560;2020;38;8937193,59147135;7;1011,85302368397;8920480,60484357;43972,2541584871;0;Austria
AT;TOTAL;2020-09-21;1531;1469,13843167941;4,21073787103035;4,43154699773534;65,1055600616651;17,1464378190554;T;NR;2020W39;1531;2020;39;8938389,46328518;7;1076,95858374563;8921077,56679163;45441,3925901665;0;Austria
AT;TOTAL;2020-09-28;1573;1472,40085353156;6,83232057541615;5,70614242506864;84,0172897704371;19,1184604649778;T;NR;2020W40;1573;2020;40;8939585,5152498;7;1160,97587351607;8921674,59738705;46913,7934436981;0;Austria
AT;TOTAL;2020-10-05;1620;1477,76454961778;9,62504144648778;8,47972056187949;125,310304370105;18,3411935793462;T;NR;2020W41;1620;2020;41;8940781,74368074;7;1286,28617788618;8922271,69570873;48391,5579933159;0;Austria
AT;TOTAL;2020-10-12;1612;1485,59859338407;8,50844953534878;12,7586315536096;189,542050895479;15,9843992736998;T;NR;2020W42;1612;2020;42;8941978,14489351;7;1475,82822878166;8922868,86083554;49877,1565866999;0;Austria
AT;TOTAL;2020-10-19;1772;1496,18413029722;18,4346207206457;18,4498505443607;276,043735908279;15,2521615425765;T;NR;2020W43;1772;2020;43;8943174,71520364;7;1751,87196468993;8923466,09184637;51373,3407169972;0;Austria
AT;TOTAL;2020-10-26;1886;1509,6917498273;24,9261645773549;25,4680925713541;384,489692388111;16,8618608282122;T;NR;2020W44;1886;2020;44;8944371,45092666;7;2136,36165707805;8924063,38782009;52883,0324668245;0;Austria
AT;TOTAL;2020-11-02;2004;1526,16218262298;31,3097666039513;33,7139470741527;514,529510515244;17,7797107987218;T;NR;2020W45;2004;2020;45;8945568,34837809;7;2650,89116759329;8924660,74783559;54409,1946494474;0;Austria
AT;TOTAL;2020-11-09;2283;1545,49071981328;47,7200717372034;42,7882762169091;661,288838100403;15,9312672404145;T;NR;2020W46;2283;2020;46;8946765,40387346;7;3312,18000569369;8925258,17097175;55954,6853692607;0;Austria
AT;TOTAL;2020-11-16;2401;1567,4160941694;53,1820432960615;51,0419159932789;800,039206051077;14,3632592807937;T;NR;2020W47;2401;2020;47;8947962,61372829;7;4112,21921174477;8925855,65630745;57522,1014634301;0;Austria
AT;TOTAL;2020-11-23;2428;1591,51502085874;52,5590376577107;56,172800288174;893,998554223268;15,8894939182085;T;NR;2020W48;2428;2020;48;8949159,9742581;7;5006,21776596804;8926453,20292156;59113,6164842888;0;Austria
AT;TOTAL;2020-11-30;2544;1617,20402701389;57,3085372967689;55,7507575492834;901,603496177763;17,6541809666127;T;NR;2020W49;2544;2020;49;8950357,48177843;7;5907,8212621458;8927050,80989299;60730,8205113027;0;Austria
AT;TOTAL;2020-12-07;2478;1643,75043411956;50,7528118967336;48,6702124604163;800,016828605005;16,5000258808122;T;NR;2020W50;2478;2020;50;8951555,13260479;7;6707,83809075081;8927648,47630059;62374,5709454223;0;Austria
AT;TOTAL;2020-12-14;2255;1670,29422449454;35,006154420632;37,8453367882766;632,128474615093;15,3557134264752;T;NR;2020W51;2255;2020;51;8952752,92305271;7;7339,9665653659;8928246,20122326;64044,8651699168;0;Austria
AT;TOTAL;2020-12-21;2123;1695,88189090939;25,1856046921741;26,7004330050802;452,807808127549;17,3908002121611;T;NR;2020W52;2123;2020;52;8953950,84943771;7;7792,77437349345;8928843,98373988;65740,7470608262;0;Austria
AT;TOTAL;2020-12-28;2000;1719,51219052646;16,312057048439;17,8217866671455;306,447794311187;19,8698069695834;T;NR;2020W53;2000;2020;53;8955148,90807533;7;8099,22216780463;8929441,82292932;67460,2592513527;0;Austria
AT;TOTAL;2021-01-04;1953;1740,1920840642;12,228989999701;12,5585249795684;218,542457569674;19,2024759186116;T;NR;2021W01;1953;2021;1;8956347,0952976;7;8317,76462537431;8930039,71787084;69200,4513354169;0;Austria
AT;TOTAL;2021-01-11;1954;1756,99927251153;11,2123397300482;9,92111832642437;174,313976820284;17,32590193659;T;NR;2021W02;1954;2021;2;8957545,40798233;7;8492,07860219459;8930637,66765587;70957,4506079284;0;Austria
AT;TOTAL;2021-01-18;2003;1769,14601218287;13,2184673399901;8,63724133600898;152,805410658613;17,8293977133404;T;NR;2021W03;2003;2021;3;8958743,84366505;7;8644,8840128532;8931235,67140075;72726,5966201113;0;Austria
AT;TOTAL;2021-01-25;1940;1776,03772290081;9,23191410773611;7,57616430601478;134,555536023768;20,4126703631803;T;NR;2021W04;1940;2021;4;8959942,39992045;7;8779,43954887697;8931833,72824491;74502,6343430121;0;Austria
AT;TOTAL;2021-02-01;1860;1777,319681291;4,65196664276765;5,66666654846628;100,714779839025;21,3866169671594;T;NR;2021W05;1860;2021;5;8961141,0743232;7;8880,154328716;8932431,83734855;76279,9540243031;0;Austria
AT;TOTAL;2021-02-08;1743;1772,9060152371;-1,68683590557388;2,30756101568881;40,9108880524132;19,2574936838015;T;NR;2021W06;1743;2021;6;8962339,86444801;7;8921,06521676841;8933029,99789053;78052,8600395402;0;Austria
AT;TOTAL;2021-02-15;1715;1762,98722875042;-2,72192719084159;-1,51696967343906;-26,7439816067476;18,3591775434946;T;NR;2021W07;1715;2021;7;8963538,76786956;7;8894,32123516166;8933628,20906659;79815,8472682906;0;Austria
AT;TOTAL;2021-02-22;1661;1748,01525004072;-4,97794570377412;-4,57691446077029;-80,0051627555835;20,8711125599298;T;NR;2021W08;1661;2021;8;8964737,78216252;7;8814,31607240608;8934226,47008767;81563,8625183313;0;Austria
AT;TOTAL;2021-03-01;1579;1728,66796656318;-8,65799386916062;-5,78103698298883;-99,9349344600986;22,5888825850138;T;NR;2021W09;1579;2021;9;8965936,90490162;7;8714,38113794598;8934824,7801785;83292,5304848945;0;Austria
AT;TOTAL;2021-03-08;1747;1705,79778771997;2,41542183819466;-4,41592364015683;-75,3267277611984;20,3480096556682;T;NR;2021W10;1747;2021;10;8967136,1336615;7;8639,05441018478;8935423,13857633;84998,3282726145;0;Austria
AT;TOTAL;2021-03-15;1691;1680,37046573468;0,632570881366786;-1,18447912396217;-19,9036373718531;17,8259781962681;T;NR;2021W11;1691;2021;11;8968335,46601688;7;8619,15077281293;8936021,5445298;86678,6987383492;0;Austria
AT;TOTAL;2021-03-22;1649;1653,40095232897;-0,266175746589122;2,8258511133437;46,7226492194237;18,7821821604752;T;NR;2021W12;1649;2021;12;8969534,89954244;7;8665,87342203235;8936619,99729788;88332,0996906782;0;Austria
AT;TOTAL;2021-03-29;1769;1625,89250243491;8,80178101263029;6,38052709304049;103,740511621573;20,5075521843212;T;NR;2021W13;1769;2021;13;8970734,43181285;7;8769,61393365393;8937218,49614902;89957,9921931131;0;Austria
AT;TOTAL;2021-04-05;1662;1598,78382844257;3,95401619861345;8,38725353230954;134,094053125043;19,1750118766928;T;NR;2021W14;1662;2021;14;8971934,06040281;7;8903,70798677897;8937817,04036029;91556,7760215556;0;Austria
AT;TOTAL;2021-04-12;1694;1572,9072688621;7,69865671900084;8,9526563718829;140,816982829592;16,733077323173;T;NR;2021W15;1694;2021;15;8973133,78288702;7;9044,52496960856;8938415,62921668;93129,6832904177;0;Austria
AT;TOTAL;2021-04-19;1689;1548,95908570062;9,04096922844426;8,55671436980003;132,540004668468;16,7018201824716;T;NR;2021W16;1689;2021;16;8974333,59684016;7;9177,06497427703;8939014,2620104;94678,6423761183;0;Austria
AT;TOTAL;2021-04-26;1691;1527,48147795966;10,7051067001322;7,70863710589715;117,748003995705;18,7901840545336;T;NR;2021W17;1691;2021;17;8975533,49983691;7;9294,81297827273;8939612,93804034;96206,123854078;0;Austria
AT;TOTAL;2021-05-03;1657;1508,85488338949;9,81838069660588;6,91411905857919;104,324023058736;19,4939821169268;T;NR;2021W18;1657;2021;18;8976733,48945195;7;9399,13700133147;8940211,6566115;97714,9787374675;0;Austria
AT;TOTAL;2021-05-10;1601;1493,29867739447;7,21230951556544;6,55224749005765;97,844625108643;17,3535415675538;T;NR;2021W19;1601;2021;19;8977933,56325999;7;9496,98162644011;8940810,41703449;99208,2774148619;0;Austria
AT;TOTAL;2021-05-17;1520;1480,8783893397;2,64178415607377;6,54472939379216;96,9194832334315;16,1696718797292;T;NR;2021W20;1520;2021;20;8979133,71883571;7;9593,90110967355;8941409,21862514;100689,155804202;0;Austria
AT;TOTAL;2021-05-24;1486;1471,51789364106;0,984161077586597;6,70346546039402;98,6426937437462;18,1487298698831;T;NR;2021W21;1486;2021;21;8980333,95375379;7;9692,54380341729;8942008,06070404;102160,673697843;0;Austria
AT;TOTAL;2021-05-31;1602;1465,01552117578;9,3503773061928;6,84093263430163;100,220724885698;19,7439073758626;T;NR;2021W22;1602;2021;22;8981534,26558891;7;9792,76452830299;8942606,94259623;103625,689219018;0;Austria
AT;TOTAL;2021-06-07;1557;1461,06351050212;6,56620939529906;6,80101079330548;99,3670870462974;18,0005509903751;T;NR;2021W23;1557;2021;23;8982734,65191578;7;9892,13161534929;8943205,86363085;105086,752729521;0;Austria
AT;TOTAL;2021-06-14;1598;1459,27054616846;9,50676721296123;6,55646304522519;95,6765340893907;16,0745920486577;T;NR;2021W24;1598;2021;24;8983935,11030908;7;9987,80814943868;8943804,82314083;106546,023275689;0;Austria
AT;TOTAL;2021-06-21;1652;1459,18722898811;13,2137101518904;6,11327655764109;89,2041508018227;17,35903579652;T;NR;2021W25;1652;2021;25;8985135,6383435;7;10077,0123002405;8944403,8204626;108005,210504677;0;Austria
AT;TOTAL;2021-06-28;1504;1460,33416305422;2,99012637316224;5,47848963815287;80,0042558053318;19,3892271916301;T;NR;2021W26;1504;2021;26;8986336,23359371;7;10157,0165560458;8945002,85493591;109465,544667731;0;Austria
AT;TOTAL;2021-07-05;1469;1462,23195902503;0,462856862975345;4,69432961574476;68,641987903397;18,5212693580035;T;NR;2021W27;1469;2021;27;8987536,89363441;7;10225,6585439492;8945601,92590349;110927,776626756;0;Austria
AT;TOTAL;2021-07-12;1454;1464,43193198909;-0,712353490880054;3,93854614717799;57,6773274354004;16,4093856836355;T;NR;2021W28;1454;2021;28;8988737,61604029;7;10283,3358713846;8946201,03271095;112392,208558746;0;Austria
AT;TOTAL;2021-07-19;1574;1466,54574711167;7,32703041142462;3,41786099470138;50,1244950599819;16,4425298734505;T;NR;2021W29;1574;2021;29;8989938,39838604;7;10333,4603664446;8946800,1747065;113858,754305857;0;Austria
AT;TOTAL;2021-07-26;1530;1468,2718866117;4,20413371332362;3,33587377749094;48,9796968477513;18,6240457874544;T;NR;2021W30;1530;2021;30;8991139,23824634;7;10382,4400632924;8947399,35124082;115327,026192469;0;Austria
AT;TOTAL;2021-08-02;1455;1469,4167088468;-0,981117797286977;3,89976119952509;57,3037426709462;19,5458602164797;T;NR;2021W31;1455;2021;31;8992340,13319587;7;10439,7438059633;8947998,56166689;116796,442901316;0;Austria
AT;TOTAL;2021-08-09;1621;1469,90812118891;10,2790015670423;5,2097873292893;76,5790870498942;17,4989206078468;T;NR;2021W32;1621;2021;32;8993541,08080933;7;10516,3228930132;8948597,80533981;118266,351022505;0;Austria
AT;TOTAL;2021-08-16;1621;1469,80048843396;10,2870772431936;6,89133239462767;101,288837195845;16,1088932235735;T;NR;2021W33;1621;2021;33;8994742,07866142;7;10617,611730209;8949197,08161672;119736,151510939;0;Austria
AT;TOTAL;2021-08-23;1567;1469,27025608162;6,65158390798842;8,42745471646567;123,822085493777;17,9274068631031;T;NR;2021W34;1567;2021;34;8995943,1243268;7;10741,4338157028;8949796,38985659;121205,42176702;0;Austria
AT;TOTAL;2021-08-30;1542;1468,60272413357;4,99776247587531;9,272814771378;136,180810336317;19,6038881621419;T;NR;2021W35;1542;2021;35;8997144,21538017;7;10877,6146260391;8950395,72942018;122674,024491154;0;Austria
AT;TOTAL;2021-09-06;1627;1468,17127732108;10,8181330838136;9,08281860700768;133,351333959261;17,9664709521609;T;NR;2021W36;1627;2021;36;8998345,34939622;7;11010,9659599984;8950995,09966988;124142,195768475;0;Austria
AT;TOTAL;2021-09-13;1580;1468,41100084275;7,59930285820561;8,36412790189471;122,81977423598;15,9410435704467;T;NR;2021W37;1580;2021;37;8999546,52394964;7;11133,7857342344;8951594,49996963;125610,606769318;0;Austria
AT;TOTAL;2021-09-20;1577;1469,78889132595;7,29432024604117;7,8308181576165;115,096495380583;17,0063520551725;T;NR;2021W38;1577;2021;38;9000747,7366151;7;11248,882229615;8952193,92968482;127080,395660644;0;Austria
AT;TOTAL;2021-09-27;1675;1472,77280191948;13,7310519190029;8,18614228653429;120,563277122507;18,9893190857338;T;NR;2021W39;1675;2021;39;9001948,98496731;7;11369,4455067375;8952793,3881822;128553,168462563;0;Austria
AT;TOTAL;2021-10-04;1600;1477,80091108924;8,26898183603696;9,9750131220657;147,410834799158;18,1938815968072;T;NR;2021W40;1600;2021;40;9003150,26658095;7;11516,8563415366;8953392,8748298;130030,969373652;0;Austria
AT;TOTAL;2021-10-11;1632;1485,25300556297;9,88026914521604;13,0703257489492;194,127406023139;15,9303335424784;T;NR;2021W41;1632;2021;41;9004351,5790307;7;11710,9837475598;8953992,38899687;131516,222379215;0;Austria
AT;TOTAL;2021-10-18;1721;1495,42436694957;15,0843892901496;17,1799081962866;256,912533386836;15,4483834944364;T;NR;2021W42;1721;2021;42;9005552,91989125;7;11967,8962809466;8954591,93005378;133011,646746165;0;Austria
AT;TOTAL;2021-10-25;1887;1508,50268048405;25,0909278725638;21,9902744988254;331,723880260582;17,2570819146831;T;NR;2021W43;1887;2021;43;9006754,28673729;7;12299,6201612072;8955191,49737199;134520,149426649;0;Austria
AT;TOTAL;2021-11-01;1943;1524,54823190862;27,4475913148064;27,140075367678;413,7635391566;18,2162482733106;T;NR;2021W44;1943;2021;44;9007955,67714352;7;12713,3837003638;8955791,09032394;136044,697658558;0;Austria
AT;TOTAL;2021-11-08;2052;1543,47775605851;32,9465223548197;32,0945134723003;495,371676360157;16,3865295840708;T;NR;2021W45;2052;2021;45;9009157,08868461;7;13208,7553767239;8956390,70828304;137588,175414616;0;Austria
AT;TOTAL;2021-11-15;2111;1565,05261820084;34,8836438756147;35,7878217158934;560,098240761637;15,0556091901976;T;NR;2021W46;2111;2021;46;9010358,51893525;7;13768,8536174856;8956990,35062362;139153,228032817;0;Austria
AT;TOTAL;2021-11-22;2152;1588,87245868227;35,4419600038103;36,9561251690048;587,185694606465;16,9191314396191;T;NR;2021W47;2152;2021;47;9011559,96547013;7;14356,039312092;8957590,01672084;140742,100491499;0;Austria
AT;TOTAL;2021-11-29;2201;1614,37587690255;36,3375178910001;34,4056624979003;555,436715654608;18,8329602728616;T;NR;2021W48;2201;2021;48;9012761,42586394;7;14911,4760277467;8958189,70595065;142356,476368402;0;Austria
AT;TOTAL;2021-12-06;2120;1640,85000438151;29,2013282346971;27,7961096937994;456,092467128597;17,6117337472069;T;NR;2021W49;2120;2021;49;9013962,89769136;7;15367,5684948753;8958789,4176898;143997,326372783;0;Austria
AT;TOTAL;2021-12-13;1930;1667,45074578536;15,7455477997331;19,1627884974066;319,530059713278;16,3484071120011;T;NR;2021W50;1930;2021;50;9015164,37852709;7;15687,0985545885;8959389,15131573;145664,777118569;0;Austria
AT;TOTAL;2021-12-20;1856;1693,23491084247;9,61267028663796;10,7447781437485;181,934334622521;18,3987569258692;T;NR;2021W51;1856;2021;51;9016365,86594581;7;15869,0328892111;8959988,90620657;147358,012029411;0;Austria
AT;TOTAL;2021-12-27;1864;1717,20435782788;8,54852490345412;4,25623875322383;73,0883173499188;20,9933492389609;T;NR;2021W52;1864;2021;52;9017567,35752222;7;15942,121206561;8960588,68174111;149075,216387239;0;Austria
AT;TOTAL;2022-01-03;1756;1738,36068346974;1,01470981816371;0,661957987240225;11,5072173912717;20,3121267015073;T;NR;2022W01;1756;2022;1;9018768,85084041;7;15953,6284239522;8961188,47729884;150813,577070709;0;Austria
AT;TOTAL;2022-01-10;1679;1755,76713757464;-4,37228468011347;-0,594962882124106;-10,446162765102;18,1796729523209;T;NR;2022W02;1679;2022;2;9019970,34430591;7;15943,1822611871;8961788,2922683;152569,344208283;0;Austria
AT;TOTAL;2022-01-17;1816;1768,61266298845;2,67935077042117;-0,258018956997408;-4,56335594636689;18,3131628557338;T;NR;2022W03;1816;2022;3;9021171,83777141;7;15938,6189052408;8962388,12606126;154337,956871272;0;Austria
AT;TOTAL;2022-01-24;1766;1776,271688553;-0,578272379118356;1,02318347712884;18,1745184261918;20,7426730435342;T;NR;2022W04;1766;2022;4;9022373,33123692;7;15956,793423667;8962987,97811302;156114,228559825;0;Austria
AT;TOTAL;2022-01-31;1792;1778,35292827356;0,7673995138688;2,60876370787759;46,393025790779;21,7179781054787;T;NR;2022W05;1792;2022;5;9023574,82470242;7;16003,1864494577;8963587,84788123;157892,581488098;0;Austria
AT;TOTAL;2022-02-07;1858;1774,73119729085;4,69191068688372;3,99778283608827;70,9498991919975;19,3787667061103;T;NR;2022W06;1858;2022;6;9024776,31816792;7;16074,1363486497;8964187,73484482;159667,312685389;0;Austria
AT;TOTAL;2022-02-14;1916;1765,55812883401;8,52092427369383;5,34932950970442;94,4455219967027;17,8080116984418;T;NR;2022W07;1916;2022;7;9025977,81163342;7;16168,5818706464;8964787,63850296;161432,870814223;0;Austria
AT;TOTAL;2022-02-21;1847;1751,25036396031;5,46750127852443;7,00606254679606;122,693695850053;19,7136369254301;T;NR;2022W08;1847;2022;8;9027179,30509892;7;16291,2755664965;8965387,55837408;163184,121178183;0;Austria
AT;TOTAL;2022-02-28;1957;1732,45676594875;12,9609718675018;9,33387659172955;161,705376538725;21,2709000224098;T;NR;2022W09;1957;2022;9;9028380,79856443;7;16452,9809430352;8965987,49399494;164916,577944132;0;Austria
AT;TOTAL;2022-03-07;1848;1710,00887986695;8,06961424339438;12,5303139088062;214,26948051579;19,1367579713506;T;NR;2022W10;1848;2022;10;9029582,29202993;7;16667,250423551;8966587,4449198;166626,586823999;0;Austria
AT;TOTAL;2022-03-14;1918;1684,86069702437;13,8373043769954;15,969207446006;269,058899884045;16,7508515498465;T;NR;2022W11;1918;2022;11;9030783,78549543;7;16936,3093234351;8967187,41071957;168311,447521024;0;Austria
AT;TOTAL;2022-03-21;2000;1658,02449906324;20,6254793659544;18,7304190719235;310,554936989705;17,7611817758266;T;NR;2022W12;2000;2022;12;9031985,27896094;7;17246,8642604248;8967787,39098106;169969,472020087;0;Austria
AT;TOTAL;2022-03-28;1953;1630,50913655878;19,7785376487889;19,8161174573412;323,103605653167;19,4985714668749;T;NR;2022W13;1953;2022;13;9033186,77242644;7;17569,9678660779;8968387,38530625;171599,981156646;0;Austria
AT;TOTAL;2022-04-04;1964;1603,26578528079;22,4999633891666;18,5568976033406;297,516390083951;18,3005031602973;T;NR;2022W14;1964;2022;14;9034388,26589195;7;17867,4842561619;8968987,39331157;173203,246941926;0;Austria
AT;TOTAL;2022-04-11;1813;1577,14441748292;14,9545964150511;15,629247539554;246,495805064662;16,171773839794;T;NR;2022W15;1813;2022;15;9035589,75935745;7;18113,9800612265;8969587,4146273;174780,391359409;0;Austria
AT;TOTAL;2022-04-18;1655;1552,86235322021;6,57737928722323;12,032865542643;186,853839025309;16,4760119363078;T;NR;2022W16;1655;2022;16;9036791,25282294;7;18300,8339002519;8970187,44889691;176333,253712629;0;Austria
AT;TOTAL;2022-04-25;1687;1530,98466783912;10,1905221808059;8,68450776747698;132,95848239737;18,6874939310777;T;NR;2022W17;1687;2022;17;9037992,74628845;7;18433,7923826492;8970787,49577648;177864,238380469;0;Austria
AT;TOTAL;2022-05-02;1650;1511,91513731671;9,13310934424236;6,40006093537076;96,763490079364;19,3932922535878;T;NR;2022W18;1650;2022;18;9039194,23975395;7;18530,5558727286;8971387,55493418;179376,153517785;0;Austria
AT;TOTAL;2022-05-09;1574;1495,89586338664;5,22122819676347;5,7061164048092;85,3575592595673;17,2739186752497;T;NR;2022W19;1574;2022;19;9040395,73321945;7;18615,9134319882;8971987,6260497;180872,049381172;0;Austria
AT;TOTAL;2022-05-16;1601;1483,01367203004;7,95584897126798;6,2115859018568;92,1186681744265;16,0995172596143;T;NR;2022W20;1601;2022;20;9041597,22668496;7;18708,0321001626;8972587,7088138;182355,063053202;0;Austria
AT;TOTAL;2022-05-23;1531;1473,21168027415;3,92260803383621;7,32752723227199;107,9499870611;18,026025883498;T;NR;2022W21;1531;2022;21;9042798,72015046;7;18815,9820872237;8973187,80292778;183828,274733476;0;Austria
AT;TOTAL;2022-05-30;1578;1466,30490374459;7,61745363942842;8,46053079845235;124,057177980528;19,5763048135375;T;NR;2022W22;1578;2022;22;9044000,21361596;7;18940,0392652042;8973787,90810311;185294,579637221;0;Austria
AT;TOTAL;2022-06-06;1589;1461,99926268945;8,68678531868219;9,15830708713694;133,894382088778;17,8248205587037;T;NR;2022W23;1589;2022;23;9045201,70708146;7;19073,933647293;8974388,02406091;186756,57889991;0;Austria
AT;TOTAL;2022-06-13;1629;1459,91369941193;11,5819380732013;9,61402131507343;140,35641424314;15,8147730289214;T;NR;2022W24;1629;2022;24;9046403,20054697;7;19214,2900615361;8974988,15053163;188216,492599322;0;Austria
